outcome,outs,on_third,num_pitches,is_hitters_count,is_pitchers_count,pickoffs_to_first,pitchouts,pitches_run_on,pitcher_throws_left,batter_bats_left,p_sb_rate_2017,p_pickoff_rate_2018,p_fastball_rate_2018,r_sb_rate_2017,r_sprint_speed_2018,c_sb_rate_2017,c_pop_2b_sba_2018
FAILURE,2,False,1,False,False,0,0,1,False,True,,0.0,0.776410998552822,0.64,27.9,0.64,1.95
FAILURE,1,False,1,False,False,1,0,1,False,True,0.8333333333333334,0.0,0.7087967644084934,0.5,29.5,0.64,1.95
SUCCESS,2,False,0,False,False,0,0,1,False,True,0.6842105263157895,0.0,0.607981220657277,0.6363636363636364,28.0,0.77,2.14
SUCCESS,0,False,3,False,False,4,0,1,True,True,0.6666666666666666,0.0,0.6220472440944882,0.7272727272727273,27.7,0.76,2.08
SUCCESS,2,False,0,False,False,0,0,1,False,False,1.0,0.04,0.4180790960451977,0.9333333333333333,28.6,0.76,2.08
SUCCESS,0,False,2,False,False,0,0,1,True,True,0.6363636363636364,0.016666666666666666,0.5628722700198544,0.8,29.8,0.75,2.01
FAILURE,2,False,4,False,True,4,0,0,True,True,0.5,0.08333333333333333,0.5869158878504673,0.8205128205128205,30.1,0.64,1.95
FAILURE,2,False,3,False,True,1,0,1,False,False,1.0,0.0,0.686470078057242,0.0,26.5,0.64,1.95
SUCCESS,2,False,2,True,False,0,0,1,False,False,0.8181818181818182,0.02247191011235955,0.4957142857142857,0.7857142857142857,26.8,0.83,2.02
SUCCESS,2,False,1,False,False,6,0,0,False,True,,0.0,0.5901926444833625,0.7777777777777778,29.7,,2.02
SUCCESS,1,False,0,False,False,0,0,1,False,False,0.8571428571428571,0.0,0.5290880503144654,0.7857142857142857,26.8,0.83,2.02
SUCCESS,2,False,0,False,False,0,0,1,False,True,0.8333333333333334,0.0,0.7087967644084934,,28.5,,2.02
SUCCESS,0,False,6,False,False,3,0,2,False,True,,0.0,0.6739562624254473,0.9545454545454546,28.6,0.63,1.94
FAILURE,2,False,1,False,False,1,0,0,True,True,,0.06896551724137931,0.5765370138017566,0.9545454545454546,28.6,0.6699999999999999,2.06
SUCCESS,1,False,4,False,True,1,0,1,False,True,1.0,0.0,0.5528228060368922,0.9545454545454546,28.6,0.56,2.03
SUCCESS,2,True,4,False,True,0,0,1,False,False,1.0,0.0,0.5528228060368922,1.0,25.0,0.56,2.03
FAILURE,1,False,2,False,False,1,0,1,False,False,1.0,0.0,0.686470078057242,1.0,25.0,,2.02
SUCCESS,2,False,2,False,False,0,0,1,False,True,0.6666666666666666,0.0,0.7701238390092879,0.7857142857142857,26.8,0.56,2.03
SUCCESS,0,False,2,False,False,1,0,1,False,False,0.5714285714285714,0.0,0.7661538461538462,0.8,29.8,0.56,2.03
SUCCESS,2,False,2,False,False,0,0,1,False,False,,0.0,0.776410998552822,0.7692307692307693,28.8,0.64,1.95
SUCCESS,1,False,0,False,False,2,0,1,False,False,,0.0,0.5901926444833625,0.8333333333333334,28.6,,2.02
FAILURE,0,False,3,False,False,2,0,1,False,True,0.6666666666666666,0.0,0.4767287234042553,0.8333333333333334,28.6,0.64,1.95
FAILURE,1,False,0,False,False,1,0,1,False,True,0.7857142857142857,0.029411764705882353,0.6325903151421983,0.8333333333333334,28.6,0.64,1.95
SUCCESS,2,True,2,False,True,0,0,1,False,False,0.75,0.05,0.469061876247505,1.0,25.0,0.7,1.98
FAILURE,2,False,1,False,False,0,0,1,False,True,0.5,0.0,0.7270992366412213,0.7857142857142857,26.8,0.7,1.98
SUCCESS,2,False,1,False,False,0,0,1,True,True,0.5,0.0,0.7887537993920972,0.6666666666666666,27.7,,2.02
SUCCESS,2,False,1,False,False,0,0,0,False,True,1.0,0.0,0.5334434351775392,,,,2.02
SUCCESS,0,False,2,False,True,2,0,1,True,True,0.6666666666666666,0.02857142857142857,0.5819209039548022,0.9545454545454546,28.6,0.73,1.96
SUCCESS,1,False,2,False,False,1,0,1,False,True,0.7857142857142857,0.029411764705882353,0.6325903151421983,0.7692307692307693,28.5,0.64,1.95
FAILURE,1,False,0,False,False,0,0,1,True,False,0.6363636363636364,0.016666666666666666,0.5628722700198544,0.875,28.0,0.64,1.95
SUCCESS,1,False,4,False,True,1,0,1,True,False,,0.0,0.4698646986469865,0.9333333333333333,28.6,,1.94
SUCCESS,1,False,2,False,True,1,0,1,False,False,,0.0,0.5901926444833625,0.5,25.7,,2.02
SUCCESS,2,False,3,False,True,0,0,1,False,False,,0.0,0.5901926444833625,0.0,28.7,0.64,1.95
SUCCESS,1,True,1,False,False,0,0,1,False,False,0.75,0.05,0.469061876247505,0.9545454545454546,28.6,0.8,2.01
SUCCESS,2,True,2,False,False,0,0,1,False,False,0.75,0.05,0.469061876247505,1.0,26.7,0.8,2.01
FAILURE,1,False,0,False,False,0,0,1,False,True,1.0,0.0,0.48359486447931527,0.0,28.7,,2.02
FAILURE,1,False,3,False,True,2,0,1,False,True,0.8333333333333334,0.0,0.7087967644084934,0.3333333333333333,27.1,,2.02
FAILURE,2,False,2,False,False,0,0,1,False,True,,0.0,0.5770089285714286,0.6875,26.7,0.6699999999999999,2.1
SUCCESS,2,False,2,False,True,1,0,0,False,False,0.6666666666666666,0.0,0.7701238390092879,,27.5,0.56,2.03
SUCCESS,2,False,3,False,True,0,0,0,False,False,0.4,0.0,0.6534941763727121,0.9333333333333333,28.6,0.56,2.03
SUCCESS,1,True,6,False,False,1,0,3,True,False,0.6363636363636364,0.016666666666666666,0.5628722700198544,0.8,28.0,0.64,1.95
SUCCESS,1,True,10,False,True,0,0,2,False,False,0.8,0.0,0.5897435897435898,,25.7,0.56,2.03
SUCCESS,2,False,4,False,True,0,0,1,True,False,0.5714285714285714,0.0,0.6204492641363284,0.7142857142857143,29.1,,2.02
FAILURE,2,False,0,False,False,1,0,1,True,False,0.5714285714285714,0.0,0.6204492641363284,,29.2,,2.02
SUCCESS,2,False,4,False,True,1,0,1,False,False,0.8,0.0,0.9976190476190476,,27.3,,2.02
SUCCESS,1,True,2,False,False,0,0,1,True,True,1.0,0.030303030303030304,0.6659356725146199,1.0,26.7,0.7,2.02
SUCCESS,0,False,1,False,False,0,0,0,False,True,1.0,0.0,0.4362657091561939,0.7037037037037037,27.9,0.75,2.08
SUCCESS,0,False,4,False,True,0,0,1,False,False,0.6666666666666666,0.0,0.6934121621621622,0.8059701492537313,29.0,0.75,2.08
SUCCESS,1,False,4,False,True,1,0,1,True,False,0.75,0.0,0.539906103286385,0.6153846153846154,28.0,0.0,
FAILURE,1,False,2,False,False,2,0,1,False,False,0.4444444444444444,0.0,0.8871515975526852,0.7777777777777778,27.9,0.74,2.05
SUCCESS,0,False,0,False,False,1,0,1,False,True,0.25,0.011904761904761904,0.5942800133022946,0.9666666666666667,30.5,0.76,2.03
SUCCESS,2,False,4,True,False,0,0,1,False,False,1.0,0.0,0.6586538461538461,0.8333333333333334,27.9,0.76,2.03
SUCCESS,2,True,3,False,True,3,0,1,False,True,1.0,0.0,0.6586538461538461,0.9666666666666667,30.5,0.76,2.03
SUCCESS,1,False,2,False,True,0,0,1,False,False,0.38461538461538464,0.015384615384615385,0.43097643097643096,0.6666666666666666,26.8,,1.96
SUCCESS,2,False,0,False,False,0,0,1,False,True,0.0,0.0,0.6928176795580111,1.0,29.4,0.74,2.05
SUCCESS,2,False,1,False,False,0,0,1,False,True,0.6666666666666666,0.008849557522123894,0.5870273794002607,0.625,28.0,0.74,2.05
SUCCESS,2,False,4,False,True,0,0,0,False,False,0.8333333333333334,0.03225806451612903,0.633221850613155,0.8571428571428571,26.9,0.8,2.01
FAILURE,1,False,1,False,False,1,0,1,False,False,1.0,0.0,0.4362657091561939,,28.0,0.75,2.08
SUCCESS,2,False,1,False,False,1,0,1,False,True,0.6666666666666666,0.0,0.6934121621621622,0.0,28.6,0.75,2.08
SUCCESS,1,True,1,False,False,0,0,2,False,False,1.0,0.0,0.6551724137931034,,23.4,0.75,2.08
FAILURE,1,False,6,False,False,1,0,2,False,False,,0.0,0.6337148803329865,0.75,28.0,0.74,2.05
SUCCESS,0,False,1,False,False,0,0,1,False,True,0.6666666666666666,0.0,0.6432337434094904,,26.4,0.8,2.01
FAILURE,2,False,0,False,False,0,0,1,False,False,0.0,0.0,0.6928176795580111,0.0,28.6,0.74,2.05
SUCCESS,2,True,3,False,True,0,0,1,True,True,0.6666666666666666,0.0,0.8151260504201681,0.6153846153846154,28.0,0.8,2.01
FAILURE,0,False,1,False,False,1,0,1,False,False,0.4444444444444444,0.0,0.8871515975526852,0.7,27.4,0.75,2.08
SUCCESS,1,True,6,False,False,0,0,3,False,True,,0.0,0.776410998552822,,27.8,0.64,1.95
SUCCESS,0,False,5,False,False,4,0,1,False,False,1.0,0.0,0.686470078057242,0.9666666666666667,30.5,0.83,2.04
FAILURE,1,False,5,False,False,1,0,0,True,True,0.5,0.08333333333333333,0.5869158878504673,0.8571428571428571,27.9,0.83,2.04
SUCCESS,1,False,2,False,False,2,0,0,False,False,0.3076923076923077,0.07228915662650602,0.5286370597243492,,28.4,0.5800000000000001,1.93
SUCCESS,2,False,3,False,True,2,0,1,False,True,0.0,0.023529411764705882,0.5750847980265187,1.0,29.0,,2.09
SUCCESS,1,False,1,False,False,1,0,1,False,True,0.6666666666666666,0.0,0.6934121621621622,0.7142857142857143,26.9,,2.09
SUCCESS,1,False,4,False,True,2,0,1,False,True,,0.0,0.6337148803329865,0.6,28.7,,2.09
SUCCESS,1,False,1,False,False,0,0,1,False,False,0.0,0.009345794392523364,0.6076523994811932,0.6666666666666666,26.8,0.76,2.03
SUCCESS,2,False,3,False,True,1,0,1,False,True,0.7,0.022988505747126436,0.5466363340916477,,27.9,0.75,2.08
SUCCESS,2,False,0,False,False,1,0,1,False,False,1.0,0.0,0.42573402417962003,0.7058823529411765,27.9,,2.09
FAILURE,0,False,3,False,False,4,0,1,False,False,,0.017857142857142856,0.4741306191687871,0.8571428571428571,27.9,0.61,1.97
SUCCESS,2,False,4,False,True,1,0,0,False,True,1.0,0.0,0.6820866141732284,0.8571428571428571,27.9,0.61,1.97
SUCCESS,2,False,7,False,True,2,0,2,True,False,0.8181818181818182,0.047619047619047616,0.48475247524752474,0.8571428571428571,26.9,0.63,1.97
SUCCESS,1,False,1,False,False,0,0,1,False,True,1.0,0.0,0.42573402417962003,0.875,28.1,0.75,2.08
FAILURE,1,False,4,True,False,1,0,0,True,False,0.6666666666666666,0.13333333333333333,0.748159057437408,0.6153846153846154,28.0,0.5800000000000001,2.06
SUCCESS,2,False,2,False,True,0,0,0,False,True,,0.0,0.6075322101090188,0.5,27.6,0.75,2.08
FAILURE,2,False,2,False,False,0,0,1,False,False,,0.0,0.6075322101090188,0.6666666666666666,29.9,0.75,2.08
SUCCESS,2,True,1,False,False,0,0,1,False,False,0.75,0.0,0.537542662116041,0.6666666666666666,29.9,0.75,2.08
FAILURE,0,False,3,False,False,2,0,2,False,False,0.4444444444444444,0.0,0.8871515975526852,0.6666666666666666,29.9,,2.09
FAILURE,1,False,5,False,False,1,0,1,False,True,0.6666666666666666,0.008849557522123894,0.5870273794002607,,27.8,,2.09
FAILURE,1,False,0,False,False,0,0,1,False,True,,0.0,0.6337148803329865,0.6,26.3,0.75,2.08
SUCCESS,2,False,4,False,True,0,0,2,False,False,1.0,0.0,0.42573402417962003,,27.8,0.75,2.08
SUCCESS,1,False,1,False,False,2,0,1,False,False,1.0,0.0,0.42573402417962003,0.5,27.7,0.75,2.08
SUCCESS,2,False,3,False,False,0,0,1,False,True,0.7142857142857143,0.0,0.4684014869888476,0.7647058823529411,28.4,0.73,2.01
SUCCESS,1,False,1,False,False,2,0,1,False,True,0.5,0.0,0.5952848722986247,0.75,27.0,0.75,2.08
SUCCESS,2,True,0,False,False,0,0,1,False,False,1.0,0.0,0.42573402417962003,0.7647058823529411,27.4,0.75,2.08
SUCCESS,0,False,1,False,False,0,0,1,False,True,0.6666666666666666,0.0,0.6934121621621622,0.8235294117647058,28.4,0.75,2.08
SUCCESS,2,True,0,False,False,0,0,1,False,True,0.6666666666666666,0.0,0.6934121621621622,1.0,24.3,0.75,2.08
SUCCESS,1,True,0,False,False,0,0,1,False,False,,0.125,0.5915178571428571,0.7647058823529411,27.4,,2.09
FAILURE,1,True,1,False,False,2,0,2,False,False,,0.0,0.6075322101090188,0.7647058823529411,27.4,0.75,2.08
SUCCESS,0,False,7,False,False,2,0,2,False,True,1.0,0.0,0.42573402417962003,0.8125,29.1,0.75,2.08
FAILURE,1,False,3,False,False,2,0,1,False,True,1.0,0.0,0.6696428571428571,0.8571428571428571,27.9,0.73,1.98
SUCCESS,1,False,3,False,True,0,0,1,True,False,0.6666666666666666,0.014925373134328358,0.555116696588869,0.7647058823529411,28.4,0.73,1.98
SUCCESS,2,True,2,False,True,0,0,1,False,False,,0.125,0.5915178571428571,,28.6,0.75,2.08
FAILURE,0,False,1,False,False,1,0,1,False,True,0.6666666666666666,0.0,0.6934121621621622,0.8125,29.1,0.75,2.08
SUCCESS,2,False,3,False,False,0,0,1,False,True,0.6666666666666666,0.0,0.6934121621621622,0.6666666666666666,29.9,0.75,2.08
SUCCESS,2,True,2,False,True,0,0,0,False,True,0.6666666666666666,0.0,0.6934121621621622,,24.8,0.75,2.08
FAILURE,0,False,1,False,False,1,0,1,False,False,1.0,0.0,0.5706081081081081,0.8571428571428571,27.9,0.8,2.01
FAILURE,2,False,3,False,True,1,0,0,True,True,0.875,0.01282051282051282,0.46578366445916114,,27.3,0.7,2.02
FAILURE,1,False,6,False,False,3,0,1,False,True,1.0,0.041666666666666664,0.41870350690754515,0.8571428571428571,26.9,0.7,2.02
SUCCESS,0,False,6,False,True,0,0,1,False,True,,0.125,0.5915178571428571,0.8333333333333334,28.9,0.75,2.08
SUCCESS,2,False,1,False,False,1,0,1,False,True,0.8823529411764706,0.0,0.5963149078726968,0.6153846153846154,28.0,0.73,2.0
FAILURE,2,False,0,False,False,1,0,0,True,False,,0.125,0.5941176470588235,0.9166666666666666,28.3,,1.99
SUCCESS,2,False,2,False,False,0,0,1,False,False,0.6666666666666666,0.008849557522123894,0.5870273794002607,,29.1,0.75,2.08
FAILURE,1,False,1,False,False,1,0,0,True,False,,0.125,0.5941176470588235,0.5,28.2,0.75,2.08
SUCCESS,1,False,1,False,False,1,0,1,False,True,0.6666666666666666,0.008849557522123894,0.5870273794002607,0.6666666666666666,29.9,0.75,2.08
SUCCESS,2,True,2,False,True,0,0,0,False,True,0.0,0.0,0.6928176795580111,0.8125,29.1,0.75,2.08
FAILURE,2,False,1,False,False,1,0,1,False,True,,0.0,0.714968152866242,0.75,28.7,,1.99
SUCCESS,1,False,0,False,False,0,0,1,False,False,0.7857142857142857,0.05263157894736842,0.5802578923966207,,27.8,0.9,2.04
SUCCESS,1,False,1,False,False,0,0,1,False,False,0.7,0.022988505747126436,0.5466363340916477,0.6666666666666666,25.8,,1.99
SUCCESS,1,False,3,False,True,4,0,0,False,False,,0.0,0.714968152866242,0.7142857142857143,29.1,,1.99
SUCCESS,0,False,5,False,False,4,0,2,False,True,1.0,0.0,0.42573402417962003,,27.4,,1.99
SUCCESS,2,False,1,False,False,0,0,1,True,False,0.2857142857142857,0.010752688172043012,0.48671328671328673,0.7647058823529411,28.4,0.7,2.02
FAILURE,0,False,2,False,False,2,0,0,True,False,,0.5,0.6331658291457286,0.7647058823529411,28.4,,1.99
FAILURE,0,False,5,False,False,0,0,1,False,True,0.0,0.009345794392523364,0.6076523994811932,0.6666666666666666,26.0,0.51,1.96
SUCCESS,0,False,4,False,True,2,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,0.8571428571428571,26.9,0.87,2.01
SUCCESS,2,False,1,False,False,0,0,1,False,True,0.8888888888888888,0.015151515151515152,0.6346809547004384,0.7647058823529411,28.4,0.51,1.96
SUCCESS,0,False,1,False,False,0,0,1,True,False,0.75,0.0,0.5140507196710076,,27.3,0.83,1.99
FAILURE,2,False,2,False,False,1,0,1,False,True,0.6363636363636364,0.03389830508474576,0.604001510003775,0.75,28.0,1.0,2.09
SUCCESS,2,False,3,False,True,0,0,1,False,False,0.6666666666666666,0.0,0.4775330396475771,,26.9,0.62,1.94
SUCCESS,0,False,4,True,False,1,0,1,False,False,0.8571428571428571,0.0,0.7666399358460305,0.75,28.0,0.8200000000000001,2.04
SUCCESS,2,False,2,False,False,0,0,0,False,False,,0.0,0.4857685009487666,0.6666666666666666,28.1,0.8200000000000001,2.04
SUCCESS,1,True,8,False,True,3,0,2,False,False,,0.0,0.6270430906389302,0.75,28.0,1.0,2.09
SUCCESS,1,False,1,False,False,0,0,1,False,False,,0.0,0.4758009543285617,0.42857142857142855,29.0,0.9,2.04
FAILURE,2,False,2,False,False,1,0,0,False,True,0.4,0.0,0.5240963855421686,0.6666666666666666,28.1,0.8200000000000001,2.04
SUCCESS,2,True,4,False,True,0,0,4,False,False,0.75,0.03571428571428571,0.40040444893832156,0.42857142857142855,29.0,0.9,2.04
FAILURE,1,False,5,False,False,0,0,1,False,True,1.0,0.0,0.7489082969432315,0.6428571428571429,28.1,0.65,1.99
SUCCESS,2,False,1,False,False,0,0,1,False,False,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.7058823529411765,27.9,0.9,2.04
SUCCESS,1,False,1,False,False,2,0,1,False,True,0.875,0.0,0.6548672566371682,0.6428571428571429,28.1,0.8,2.01
SUCCESS,0,False,2,False,False,1,0,1,False,False,0.7,0.022988505747126436,0.5466363340916477,0.84,29.2,0.74,2.05
FAILURE,2,False,2,False,False,0,0,1,True,False,0.375,0.0,0.5895492620662146,0.8333333333333334,27.9,0.62,1.94
FAILURE,1,False,1,False,False,0,0,1,False,False,0.7857142857142857,0.05263157894736842,0.5802578923966207,0.6666666666666666,26.8,0.9,2.04
SUCCESS,2,False,2,False,True,0,0,1,False,False,1.0,0.0,0.4248310810810811,0.7692307692307693,27.5,0.62,1.94
SUCCESS,0,False,4,True,False,0,0,1,False,False,0.5,0.05263157894736842,0.5535714285714286,0.5,27.8,0.5800000000000001,2.06
SUCCESS,2,False,4,False,True,1,0,1,True,True,0.375,0.0,0.5895492620662146,0.875,28.1,0.62,1.94
SUCCESS,0,False,5,False,True,0,0,1,False,False,0.7142857142857143,0.0,0.48409405255878285,0.75,28.0,0.72,2.09
SUCCESS,0,False,2,True,False,0,0,1,False,False,1.0,0.0,0.5450901803607214,0.84,29.2,0.72,2.09
SUCCESS,1,False,1,False,False,0,0,1,False,False,1.0,0.0,0.5450901803607214,,27.9,0.73,2.0
SUCCESS,2,True,0,False,False,0,0,1,False,False,1.0,0.0,0.5450901803607214,0.6428571428571429,28.1,0.73,2.0
SUCCESS,1,False,5,False,False,1,0,1,False,False,,0.016129032258064516,0.4951635191156149,0.6666666666666666,28.1,,2.0
FAILURE,2,False,4,False,True,1,0,1,False,False,,0.016129032258064516,0.4951635191156149,0.6666666666666666,28.1,,2.0
SUCCESS,2,False,2,False,False,1,0,1,False,False,0.6666666666666666,0.0,0.6245772266065389,0.75,28.0,0.87,2.08
SUCCESS,1,False,1,False,False,0,0,1,True,False,0.375,0.0,0.5895492620662146,0.5,27.6,0.62,1.94
SUCCESS,0,False,0,False,False,0,0,1,False,False,0.6666666666666666,0.0,0.4775330396475771,0.7777777777777778,27.9,0.62,1.94
FAILURE,1,False,2,False,False,0,0,1,False,False,1.0,0.06666666666666667,0.574750830564784,0.75,28.0,0.6699999999999999,2.09
FAILURE,2,False,2,False,True,2,0,1,False,False,0.6666666666666666,0.0,0.8657074340527577,0.7142857142857143,29.0,0.9,2.04
SUCCESS,0,True,5,False,False,3,0,2,False,True,0.7857142857142857,0.05263157894736842,0.5802578923966207,0.8205128205128205,30.1,0.9,2.04
SUCCESS,0,False,1,False,False,0,0,1,False,False,1.0,0.0,0.6698412698412698,0.84,29.2,,1.99
FAILURE,2,False,0,False,False,0,0,1,False,False,1.0,0.0,0.6698412698412698,0.75,28.0,,1.99
FAILURE,0,False,4,False,True,1,0,1,False,False,1.0,0.0,0.4248310810810811,0.7142857142857143,29.0,0.9,2.04
SUCCESS,2,False,3,False,True,1,0,0,False,False,,0.0,0.4758009543285617,,28.4,0.62,1.94
FAILURE,2,False,3,False,True,2,0,1,False,True,1.0,0.0,0.6753875968992248,,28.5,0.62,1.94
FAILURE,1,False,6,False,False,1,0,1,False,False,0.6666666666666666,0.015151515151515152,0.5041243654822335,,27.9,0.62,1.94
SUCCESS,1,False,5,False,False,2,0,1,False,False,,0.0,0.4758009543285617,0.625,27.8,0.62,1.94
FAILURE,2,False,4,False,True,0,0,1,False,True,0.6666666666666666,0.0,0.4775330396475771,0.16666666666666666,28.5,0.9,2.04
SUCCESS,2,False,3,False,False,1,0,1,True,True,0.375,0.0,0.5895492620662146,0.875,28.1,0.9,2.04
SUCCESS,2,False,2,True,False,1,0,1,False,True,0.7857142857142857,0.05263157894736842,0.5802578923966207,0.7619047619047619,27.7,0.9,2.04
SUCCESS,1,False,4,False,True,0,0,1,False,False,,0.0,0.5934065934065934,0.6666666666666666,27.8,0.9,2.04
SUCCESS,2,True,4,False,True,0,0,1,False,False,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.7619047619047619,27.7,1.0,1.95
SUCCESS,1,False,2,False,False,1,0,1,False,True,,0.0,0.4758009543285617,0.64,27.9,1.0,1.95
SUCCESS,2,True,1,False,False,0,0,0,False,True,1.0,0.04,0.4180790960451977,0.6666666666666666,28.1,0.77,2.14
SUCCESS,0,False,2,False,False,2,0,1,False,False,0.7857142857142857,0.034782608695652174,0.6181299072091363,0.6428571428571429,28.1,0.76,2.08
SUCCESS,0,False,5,False,False,2,0,1,False,True,0.7857142857142857,0.05263157894736842,0.5802578923966207,0.7777777777777778,29.5,0.9,2.04
SUCCESS,1,True,5,False,False,0,0,1,False,False,0.7857142857142857,0.05263157894736842,0.5802578923966207,0.6666666666666666,29.9,0.9,2.04
SUCCESS,2,True,1,False,False,0,0,1,False,True,0.7857142857142857,0.05263157894736842,0.5802578923966207,0.8125,29.1,0.9,2.04
SUCCESS,2,False,2,False,True,0,0,1,False,True,1.0,0.0,0.4248310810810811,0.8125,29.1,0.9,2.04
SUCCESS,1,False,1,False,False,1,0,1,False,False,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.8125,29.1,0.9,2.04
FAILURE,1,False,1,False,False,0,0,1,False,False,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.6,25.5,0.9,2.04
SUCCESS,2,False,1,False,False,0,0,1,True,False,0.7777777777777778,0.0,0.7380434782608696,0.6666666666666666,29.9,0.9,2.04
FAILURE,1,False,1,False,False,0,0,1,False,True,1.0,0.0,0.4497751124437781,0.6428571428571429,28.1,0.75,1.98
SUCCESS,0,False,0,False,False,0,0,1,False,False,,0.0,0.5138888888888888,0.84,29.2,,2.01
SUCCESS,1,False,1,False,False,0,0,0,True,False,0.6666666666666666,0.020833333333333332,0.48510971786833856,,26.4,,2.04
SUCCESS,0,False,0,False,False,0,0,1,False,True,0.6666666666666666,0.038461538461538464,0.31984987489574646,0.0,27.4,0.9,2.04
SUCCESS,0,False,7,False,False,1,0,1,False,True,0.4444444444444444,0.0,0.8871515975526852,0.7857142857142857,26.0,1.0,1.95
SUCCESS,1,False,1,False,False,2,0,1,False,False,0.4444444444444444,0.0,0.8871515975526852,0.7222222222222222,28.2,1.0,1.95
SUCCESS,2,True,1,False,False,0,0,1,False,True,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.7777777777777778,29.5,0.9,2.04
FAILURE,2,False,2,False,True,1,0,1,False,False,0.6666666666666666,0.0,0.8657074340527577,1.0,27.8,0.9,2.04
FAILURE,0,False,1,False,False,0,0,1,True,True,0.8,0.0,0.7328744673877418,,27.8,0.9,2.04
SUCCESS,0,False,0,False,False,0,0,1,False,True,0.6666666666666666,0.038461538461538464,0.31984987489574646,0.8235294117647058,29.9,1.0,1.95
SUCCESS,1,False,0,False,False,0,0,1,False,False,1.0,0.0,0.4715762273901809,0.6428571428571429,28.1,,1.94
SUCCESS,2,False,3,False,False,0,0,1,False,True,,0.0,0.6305031446540881,0.84,29.2,,2.08
SUCCESS,1,False,3,False,True,0,0,0,True,False,0.9,0.02631578947368421,0.5940996948118006,,27.1,0.76,2.03
FAILURE,1,False,3,False,True,4,0,1,False,True,0.6666666666666666,0.038461538461538464,0.31984987489574646,0.8888888888888888,30.2,1.0,1.95
SUCCESS,1,False,3,False,True,0,0,1,False,False,0.4444444444444444,0.0,0.8871515975526852,0.46153846153846156,28.1,0.9,2.04
FAILURE,0,False,0,False,False,1,0,1,False,False,0.6666666666666666,0.0,0.8657074340527577,0.46153846153846156,28.1,0.9,2.04
SUCCESS,1,False,0,False,False,0,0,1,True,False,0.8,0.0,0.7328744673877418,,29.2,1.0,1.95
SUCCESS,0,True,0,False,False,0,0,1,False,False,0.6666666666666666,0.038461538461538464,0.31984987489574646,0.7142857142857143,29.1,0.62,1.94
SUCCESS,1,False,6,False,True,3,0,1,True,False,1.0,0.0,0.5378031383737518,0.5,28.8,,1.99
SUCCESS,1,False,1,False,False,1,0,1,False,False,0.0,0.0625,0.6327160493827161,0.6428571428571429,28.1,0.5800000000000001,2.06
SUCCESS,1,False,7,False,False,3,0,1,False,False,0.6666666666666666,0.038461538461538464,0.31984987489574646,1.0,26.7,0.62,1.94
FAILURE,1,False,2,False,False,0,0,1,True,False,0.3333333333333333,0.0,0.7146562905317769,0.75,28.7,0.5800000000000001,2.06
SUCCESS,1,False,3,False,True,1,0,1,False,False,,0.0,0.5138888888888888,,27.1,,2.01
SUCCESS,0,False,4,False,True,1,0,1,False,True,,0.0,0.5571142284569138,,29.4,0.9,2.04
SUCCESS,1,False,0,False,False,1,0,1,True,False,0.75,0.0,0.9359756097560976,0.7272727272727273,27.7,0.9,2.04
FAILURE,1,False,5,False,False,1,0,1,False,True,0.4444444444444444,0.0,0.8871515975526852,,27.6,0.62,1.94
SUCCESS,2,False,0,False,False,0,0,1,True,False,0.75,0.0,0.9359756097560976,1.0,28.4,0.62,1.94
SUCCESS,0,True,1,False,False,0,0,1,False,False,1.0,0.0,0.6753875968992248,0.7272727272727273,27.7,0.62,1.94
FAILURE,2,False,3,False,True,1,0,1,True,False,0.8,0.0,0.7328744673877418,0.7272727272727273,27.7,0.62,1.94
SUCCESS,2,True,3,False,False,0,0,1,True,False,0.6,0.058823529411764705,0.539543057996485,0.5,25.5,0.64,2.05
SUCCESS,1,False,1,False,False,1,0,1,True,True,1.0,0.019230769230769232,0.5997029335313776,0.75,28.7,0.81,2.07
SUCCESS,2,False,3,False,False,0,0,1,True,False,0.5,0.10714285714285714,0.5173299101412067,0.75,25.1,0.81,2.07
FAILURE,2,False,2,False,False,0,0,1,False,False,0.75,0.0,0.6062846580406654,0.8636363636363636,27.5,0.76,1.92
FAILURE,2,False,1,False,False,3,0,1,False,True,0.95,0.022222222222222223,0.4931506849315068,0.7777777777777778,29.5,0.8,2.03
SUCCESS,1,False,2,False,False,1,0,1,True,False,1.0,0.019230769230769232,0.5997029335313776,0.9545454545454546,28.6,,2.06
SUCCESS,0,False,6,False,False,2,0,1,False,True,0.8,0.0,0.5897435897435898,0.7857142857142857,26.8,,2.06
SUCCESS,2,False,0,False,False,1,0,1,False,False,0.875,0.0,0.6823134953897737,0.7272727272727273,27.7,,2.06
SUCCESS,2,False,0,False,False,0,0,1,False,False,0.8421052631578947,0.01818181818181818,0.5196139476961394,0.9090909090909091,28.6,,2.06
SUCCESS,2,False,0,False,False,0,0,1,False,True,0.8421052631578947,0.01818181818181818,0.5196139476961394,0.8205128205128205,30.1,,2.06
SUCCESS,1,False,1,False,False,0,0,1,True,False,1.0,0.05263157894736842,0.6666666666666666,0.75,28.7,0.75,2.01
